mapid	source	spanX	spanY	scrollX_800x600	scrollY_800x600	scrollX_1280x720	scrollY_1280x720	pinned_1280x720
106000110	foothold-est	2606	1461	1806	861	1326	741	0
106020402	VR	1350	1170	550	570	70	450	0
130010010	VR	1708	1365	908	765	428	645	0
109010205	foothold-est	1556	1086	756	486	276	366	0
101040001	foothold-est	2786	1285	1986	685	1506	565	0
105040200	foothold-est	1906	1615	1106	1015	626	895	0
103040426	VR	2576	795	1776	195	1296	75	0
105090600	foothold-est	2106	1488	1306	888	826	768	0
105050176	VR	1085	1579	285	979	0	859	1
100020103	none							?
109030102	foothold-est	3066	2432	2266	1832	1786	1712	0
120000000	VR	5810	1557	5010	957	4530	837	0
109030201	foothold-est	1896	1862	1096	1262	616	1142	0
109030202	foothold-est	3066	2432	2266	1832	1786	1712	0
102030000	foothold-est	3326	2095	2526	1495	2046	1375	0
130000101	VR	2539	1785	1739	1185	1259	1065	0
105040356	none							?
106021505	VR	1530	960	730	360	250	240	0
109030401	foothold-est	1896	1862	1096	1262	616	1142	0
108010701	VR	982	2680	182	2080	0	1960	1
105050185	VR	1085	1579	285	979	0	859	1
100020131	none							?
130010110	VR	1708	1565	908	965	428	845	0
101010000	foothold-est	1941	1792	1141	1192	661	1072	0
100020154	none							?
105050141	VR	1085	1579	285	979	0	859	1
103040302	VR	2670	813	1870	213	1390	93	0
109050001	foothold-est	926	606	126	6	0	0	1
105040362	none							?
105050131	VR	1085	1579	285	979	0	859	1
109010203	foothold-est	1556	1446	756	846	276	726	0
196000000	foothold-est	2550	1157	1750	557	1270	437	0
109080000	VR	2398	3080	1598	2480	1118	2360	0
100020156	none							?
109010101	foothold-est	1286	757	486	157	6	37	0
103000000	foothold-est	5205	1933	4405	1333	3925	1213	0
105090339	VR	1065	1780	265	1180	0	1060	1
101000102	foothold-est	1716	2752	916	2152	436	2032	0
103040424	VR	2576	795	1776	195	1296	75	0
103040440	VR	2574	795	1774	195	1294	75	0
103040425	VR	2576	795	1776	195	1296	75	0
105040201	VR	798	598	0	0	0	0	1
106021601	VR	1693	1105	893	505	413	385	0
105050187	VR	1085	1579	285	979	0	859	1
105050162	VR	1085	1579	285	979	0	859	1
109060002	VR	4290	600	3490	0	3010	0	1
105050170	VR	1085	1579	285	979	0	859	1
109040002	foothold-est	3346	1240	2546	640	2066	520	0
105040328	none							?
197010000	VR	2282	600	1482	0	1002	0	1
108010702	VR	982	2680	182	2080	0	1960	1
105060000	foothold-est	3340	2705	2540	2105	2060	1985	0
106020400	VR	1710	1440	910	840	430	720	0
100020126	none							?
103000909	VR	2250	860	1450	260	970	140	0
105050175	VR	1085	1579	285	979	0	859	1
103040469	VR	2448	600	1648	0	1168	0	1
105050188	VR	1085	1579	285	979	0	859	1
109090304	none							?
110030000	VR	3180	1540	2380	940	1900	820	0
100000103	VR	800	600	0	0	0	0	1
101000003	VR	800	820	0	220	0	100	1
196010000	VR	982	2680	182	2080	0	1960	1
103040459	VR	2576	795	1776	195	1296	75	0
120000101	VR	1090	600	290	0	0	0	1
108000706	VR	2334	1385	1534	785	1054	665	0
106021507	VR	1530	960	730	360	250	240	0
105040320	foothold-est	1276	1195	476	595	0	475	1
105050172	VR	1085	1579	285	979	0	859	1
120000200	VR	6001	600	5201	0	4721	0	1
104000000	foothold-est	6314	1831	5514	1231	5034	1111	0
109090204	VR	1080	600	280	0	0	0	1
120000300	VR	4197	598	3397	0	2917	0	1
105050136	VR	1085	1579	285	979	0	859	1
100020127	none							?
130000000	VR	2968	955	2168	355	1688	235	0
108010301	foothold-est	1360	1086	560	486	80	366	0
100020189	none							?
108000601	VR	1348	2565	548	1965	68	1845	0
103040445	VR	2574	795	1774	195	1294	75	0
106021010	VR	810	1320	10	720	0	600	1
140020110	VR	988	1160	188	560	0	440	1
120000201	VR	1200	600	400	0	0	0	1
100000004	foothold-est	1648	1685	848	1085	368	965	0
105040339	none							?
105050163	VR	1085	1579	285	979	0	859	1
100040003	VR	800	2250	0	1650	0	1530	1
105040312	foothold-est	1730	3295	930	2695	450	2575	0
103040437	VR	2448	600	1648	0	1168	0	1
103040101	VR	2670	813	1870	213	1390	93	0
140000012	foothold-est	694	658	0	58	0	0	1
102020000	foothold-est	2786	1759	1986	1159	1506	1039	0
100020110	none							?
100020153	none							?
100020166	none							?
103040453	VR	2576	795	1776	195	1296	75	0
105040360	none							?
130030005	VR	1258	1665	458	1065	0	945	1
106021300	foothold-est	2624	1100	1824	500	1344	380	0
140000000	VR	5668	1190	4868	590	4388	470	0
105090332	VR	1065	1780	265	1180	0	1060	1
105050192	VR	1085	1579	285	979	0	859	1
109010107	foothold-est	926	1159	126	559	0	439	1
106020200	VR	1710	1200	910	600	430	480	0
109010206	foothold-est	1556	1386	756	786	276	666	0
109030203	foothold-est	3156	2804	2356	2204	1876	2084	0
100020171	none							?
140010111	VR	1495	11460	695	10860	215	10740	0
106000001	foothold-est	1796	1760	996	1160	516	1040	0
140010210	VR	988	1160	188	560	0	440	1
101030110	VR	850	1897	50	1297	0	1177	1
105050150	VR	1085	1579	285	979	0	859	1
106000101	foothold-est	3056	1461	2256	861	1776	741	0
140000001	VR	800	654	0	54	0	0	1
100020175	none							?
101030106	VR	1977	1153	1177	553	697	433	0
105040345	none							?
103040100	VR	2670	813	1870	213	1390	93	0
140090200	VR	1618	1160	818	560	338	440	0
140090300	VR	1618	1160	818	560	338	440	0
100020178	none							?
130030003	VR	1618	1665	818	1065	338	945	0
108000702	VR	2334	1385	1534	785	1054	665	0
100020132	none							?
100020183	none							?
140010100	VR	1798	980	998	380	518	260	0
190000002	foothold-est	2188	867	1388	267	908	147	0
106021400	VR	800	1260	0	660	0	540	1
104000300	foothold-est	2008	1967	1208	1367	728	1247	0
130030004	VR	1708	1665	908	1065	428	945	0
108000503	VR	4197	598	3397	0	2917	0	1
140010200	VR	1798	1400	998	800	518	680	0
107000000	foothold-est	3190	1128	2390	528	1910	408	0
105070400	VR	1100	2240	300	1640	0	1520	1
109030103	foothold-est	3156	2804	2356	2204	1876	2084	0
100000005	foothold-est	1018	965	218	365	0	245	1
105050122	VR	1085	1579	285	979	0	859	1
105050127	VR	1085	1579	285	979	0	859	1
100020173	none							?
103040462	VR	2448	600	1648	0	1168	0	1
001010200	VR	1255	904	455	304	0	184	1
001000002	foothold-est	940	552	140	0	0	0	1
001000003	VR	800	600	0	0	0	0	1
001010100	VR	1255	994	455	394	0	274	1
001000000	VR	2700	1353	1900	753	1420	633	0
000040000	VR	1440	1655	640	1055	160	935	0
001020400	VR	800	600	0	0	0	0	1
000000000	VR	800	600	0	0	0	0	1
001010000	VR	1345	1535	545	935	65	815	0
002010000	VR	800	600	0	0	0	0	1
001020300	VR	800	600	0	0	0	0	1
000030001	VR	990	1115	190	515	0	395	1
000030000	VR	1440	1054	640	454	160	334	0
001020500	VR	800	600	0	0	0	0	1
001010400	VR	1165	994	365	394	0	274	1
000010000	VR	1705	1230	905	630	425	510	0
001000001	VR	800	600	0	0	0	0	1
001020000	VR	1080	995	280	395	0	275	1
001010300	VR	1165	994	365	394	0	274	1
000020000	VR	1080	995	280	395	0	275	1
001020100	VR	800	600	0	0	0	0	1
000050000	VR	1618	1654	818	1054	338	934	0
002000000	VR	3960	2387	3160	1787	2680	1667	0
002000001	VR	800	600	0	0	0	0	1
001020200	VR	800	600	0	0	0	0	1
889100012	VR	800	600	0	0	0	0	1
889100021	VR	1251	778	451	178	0	58	1
809050001	VR	800	600	0	0	0	0	1
809050000	VR	800	600	0	0	0	0	1
800020130	foothold-est	2908	365	2108	0	1628	0	1
800020100	foothold-est	3448	1145	2648	545	2168	425	0
800000000	foothold-est	6238	1189	5438	589	4958	469	0
889100022	VR	800	600	0	0	0	0	1
801020000	foothold-est	2900	665	2100	65	1620	0	1
800030000	foothold-est	2728	1715	1928	1115	1448	995	0
809050008	VR	800	600	0	0	0	0	1
809050004	VR	800	600	0	0	0	0	1
801040004	VR	2993	635	2193	35	1713	0	1
809000101	VR	800	600	0	0	0	0	1
809000201	VR	800	600	0	0	0	0	1
801000001	VR	800	600	0	0	0	0	1
801000002	VR	800	600	0	0	0	0	1
801000100	VR	800	600	0	0	0	0	1
889100002	VR	800	600	0	0	0	0	1
801040000	foothold-est	1640	365	840	0	360	0	1
809050007	VR	800	600	0	0	0	0	1
801000210	VR	2399	650	1599	50	1119	0	1
809050002	VR	800	600	0	0	0	0	1
809050005	VR	800	600	0	0	0	0	1
809050011	VR	800	600	0	0	0	0	1
800020200	foothold-est	2998	1053	2198	453	1718	333	0
800020400	VR	2942	1373	2142	773	1662	653	0
801040002	VR	2248	629	1448	29	968	0	1
889100001	VR	1074	597	274	0	0	0	1
800010001	foothold-est	2728	1519	1928	919	1448	799	0
801000300	foothold-est	4520	425	3720	0	3240	0	1
800020110	foothold-est	3268	545	2468	0	1988	0	1
801040100	VR	1631	637	831	37	351	0	1
809050015	VR	800	600	0	0	0	0	1
809050006	VR	800	600	0	0	0	0	1
801000110	VR	2399	650	1599	50	1119	0	1
801000000	foothold-est	4880	494	4080	0	3600	0	1
889100100	foothold-est	1020	306	220	0	0	0	1
801000200	VR	800	600	0	0	0	0	1
801040101	foothold-est	1640	365	840	0	360	0	1
809050017	VR	800	600	0	0	0	0	1
801030000	foothold-est	3890	665	3090	65	2610	0	1
809050013	VR	800	600	0	0	0	0	1
800020000	foothold-est	2008	1685	1208	1085	728	965	0
809050010	VR	800	600	0	0	0	0	1
889100000	foothold-est	1020	546	220	0	0	0	1
801040003	VR	2448	637	1648	37	1168	0	1
800020120	foothold-est	2908	365	2108	0	1628	0	1
801010000	foothold-est	3260	665	2460	65	1980	0	1
800010000	foothold-est	3718	1595	2918	995	2438	875	0
809050016	VR	800	600	0	0	0	0	1
889100011	VR	1432	809	632	209	152	89	0
809050012	VR	800	600	0	0	0	0	1
809050014	VR	800	600	0	0	0	0	1
800020300	foothold-est	2998	1053	2198	453	1718	333	0
889100010	foothold-est	1020	546	220	0	0	0	1
809050009	VR	800	600	0	0	0	0	1
801040001	VR	3368	631	2568	31	2088	0	1
800020101	foothold-est	2008	1685	1208	1085	728	965	0
800010100	foothold-est	1288	1145	488	545	8	425	0
889100020	foothold-est	1020	546	220	0	0	0	1
809050003	VR	800	600	0	0	0	0	1
240020402	VR	1529	1260	729	660	249	540	0
240070403	foothold-est	2201	422	1401	0	921	0	1
251010419	VR	1590	995	790	395	310	275	0
251010100	VR	1371	1367	571	767	91	647	0
221040200	foothold-est	2904	1094	2104	494	1624	374	0
200000111	foothold-est	2190	1094	1390	494	910	374	0
240030101	VR	1886	1992	1086	1392	606	1272	0
240020522	none							?
221023410	VR	800	2245	0	1645	0	1525	1
200090045	VR	800	600	0	0	0	0	1
240070204	VR	990	1095	190	495	0	375	1
250010503	VR	1617	1520	817	920	337	800	0
200090040	VR	800	600	0	0	0	0	1
240020513	none							?
200000150	VR	2070	650	1270	50	790	0	1
200000141	foothold-est	2100	707	1300	107	820	0	1
200000151	VR	1888	1520	1088	920	608	800	0
260020645	none							?
200000160	VR	2050	650	1250	50	770	0	1
261000001	VR	843	1184	43	584	0	464	1
229030000	VR	2698	2803	1898	2203	1418	2083	0
240010101	foothold-est	2650	1300	1850	700	1370	580	0
240070010	VR	1260	1200	460	600	0	480	1
261000010	VR	793	593	0	0	0	0	1
221023448	VR	800	2245	0	1645	0	1525	1
221030500	foothold-est	4614	1004	3814	404	3334	284	0
240020514	none							?
200090053	VR	800	600	0	0	0	0	1
240070304	VR	1079	1180	279	580	0	460	1
200060000	foothold-est	3000	1025	2200	425	1720	305	0
200090210	VR	1620	1260	820	660	340	540	0
280020001	VR	7620	650	6820	50	6340	0	1
240020524	none							?
209000009	foothold-est	1290	756	490	156	10	36	0
221023436	VR	800	2245	0	1645	0	1525	1
240040933	VR	1597	2020	797	1420	317	1300	0
260020664	none							?
220060300	foothold-est	2177	2528	1377	1928	897	1808	0
261020317	VR	1606	640	806	40	326	0	1
220000002	VR	800	600	0	0	0	0	1
270010410	foothold-est	1245	160	445	0	0	0	1
280010110	VR	2674	770	1874	170	1394	50	0
240070207	VR	990	1095	190	495	0	375	1
240070034	VR	1260	1200	460	600	0	480	1
221020200	VR	800	2014	0	1414	0	1294	1
260020631	none							?
221022100	VR	800	2262	0	1662	0	1542	1
261020400	VR	2409	637	1609	37	1129	0	1
220020300	VR	4207	600	3407	0	2927	0	1
220070201	VR	2345	2979	1545	2379	1065	2259	0
260020654	none							?
240080300	foothold-est	1519	2024	719	1424	239	1304	0
222020300	VR	800	2695	0	2095	0	1975	1
240070020	VR	1260	1200	460	600	0	480	1
200080600	VR	800	2280	0	1680	0	1560	1
240040816	VR	1589	2020	789	1420	309	1300	0
209000001	foothold-est	1200	822	400	222	0	102	1
240000111	VR	1747	1668	947	1068	467	948	0
200080900	VR	800	2040	0	1440	0	1320	1
260020661	none							?
221023411	VR	800	2245	0	1645	0	1525	1
211000001	VR	800	1100	0	500	0	380	1
209000015	foothold-est	1470	858	670	258	190	138	0
261020343	VR	1606	640	806	40	326	0	1
200000152	VR	1740	1090	940	490	460	370	0
280010041	VR	1508	1439	708	839	228	719	0
229030300	foothold-est	980	333	180	0	0	0	1
200050000	foothold-est	2010	1955	1210	1355	730	1235	0
270020100	VR	2400	1606	1600	1006	1120	886	0
200010000	foothold-est	1920	2177	1120	1577	640	1457	0
240030103	VR	1800	2016	1000	1416	520	1296	0
240040805	VR	1589	2020	789	1420	309	1300	0
200090052	VR	800	600	0	0	0	0	1
260020637	none							?
229030600	VR	3022	1353	2222	753	1742	633	0
240040901	VR	1597	2020	797	1420	317	1300	0
230040300	foothold-est	1059	2454	259	1854	0	1734	1
240070503	VR	1050	696	250	96	0	0	1
200090011	VR	800	600	0	0	0	0	1
240030100	foothold-est	3550	1600	2750	1000	2270	880	0
260020630	foothold-est	1750	640	950	40	470	0	1
240070208	VR	990	1095	190	495	0	375	1
222020210	VR	800	600	0	0	0	0	1
200082100	VR	800	3780	0	3180	0	3060	1
221000001	VR	800	1555	0	955	0	835	1
240070202	VR	2006	785	1206	185	726	65	0
200081000	VR	810	2280	10	1680	0	1560	1
260010402	VR	1438	388	638	0	158	0	1
240040944	VR	1597	2020	797	1420	317	1300	0
200090030	VR	800	600	0	0	0	0	1
200090031	VR	800	600	0	0	0	0	1
200090024	VR	800	600	0	0	0	0	1
251010418	VR	1590	995	790	395	310	275	0
240070501	VR	1800	1630	1000	1030	520	910	0
270010500	VR	2400	1606	1600	1006	1120	886	0
261020335	VR	1606	640	806	40	326	0	1
260010301	VR	1523	955	723	355	243	235	0
240040922	VR	1597	2020	797	1420	317	1300	0
230030200	foothold-est	2444	1149	1644	549	1164	429	0
221023500	VR	1093	2640	293	2040	0	1920	1
270000000	foothold-est	4431	160	3631	0	3151	0	1
220020200	VR	3758	600	2958	0	2478	0	1
240040837	VR	1589	2020	789	1420	309	1300	0
200090044	VR	800	600	0	0	0	0	1
240040943	VR	1597	2020	797	1420	317	1300	0
261020345	VR	1606	640	806	40	326	0	1
230020100	foothold-est	3190	1720	2390	1120	1910	1000	0
221023421	VR	800	2245	0	1645	0	1525	1
211041800	foothold-est	1916	1642	1116	1042	636	922	0
200090058	VR	800	600	0	0	0	0	1
200090046	VR	800	600	0	0	0	0	1
200082200	VR	800	2640	0	2040	0	1920	1
251010415	VR	1590	995	790	395	310	275	0
200090054	VR	800	600	0	0	0	0	1
221023600	VR	1093	2640	293	2040	0	1920	1
200090056	VR	800	600	0	0	0	0	1
240070603	VR	1040	1500	240	900	0	780	1
261020700	VR	2004	814	1204	214	724	94	0
240070023	VR	1260	1200	460	600	0	480	1
211040800	VR	892	2690	92	2090	0	1970	1
261020600	VR	2006	638	1206	38	726	0	1
200090062	VR	808	1020	8	420	0	300	1
240040824	VR	1589	2020	789	1420	309	1300	0
240070053	VR	1260	1200	460	600	0	480	1
260020640	none							?
261020318	VR	1606	640	806	40	326	0	1
220030400	VR	3666	600	2866	0	2386	0	1
230010000	foothold-est	3010	1300	2210	700	1730	580	0
200090069	VR	808	1020	8	420	0	300	1
200000110	VR	2050	650	1250	50	770	0	1
200090071	VR	808	1020	8	420	0	300	1
240020526	none							?
270050000	foothold-est	1610	160	810	0	330	0	1
280010130	VR	2314	600	1514	0	1034	0	1
230040410	VR	1652	600	852	0	372	0	1
240020502	none							?
220060000	foothold-est	2196	2823	1396	2223	916	2103	0
220060201	VR	1720	3260	920	2660	440	2540	0
200090079	VR	808	1020	8	420	0	300	1
240040832	VR	1589	2020	789	1420	309	1300	0
200090090	VR	808	1080	8	480	0	360	1
240050101	VR	1799	964	999	364	519	244	0
200090110	VR	1620	1260	820	660	340	540	0
221023430	VR	800	2245	0	1645	0	1525	1
280011001	VR	1503	1697	703	1097	223	977	0
240040919	VR	1597	2020	797	1420	317	1300	0
240070308	VR	1079	1180	279	580	0	460	1
240040840	VR	1589	2020	789	1420	309	1300	0
240040829	VR	1589	2020	789	1420	309	1300	0
240080100	foothold-est	1482	2172	682	1572	202	1452	0
260000300	VR	2340	1355	1540	755	1060	635	0
260020400	VR	2430	1175	1630	575	1150	455	0
240040909	VR	1597	2020	797	1420	317	1300	0
200000161	foothold-est	2100	708	1300	108	820	0	1
240040935	VR	1597	2020	797	1420	317	1300	0
221023800	VR	800	2143	0	1543	0	1423	1
200090072	VR	808	1020	8	420	0	300	1
209000006	foothold-est	1290	757	490	157	10	37	0
280011000	VR	1145	1440	345	840	0	720	1
209000008	foothold-est	1290	756	490	156	10	36	0
240011000	foothold-est	1930	1240	1130	640	650	520	0
240040938	VR	1597	2020	797	1420	317	1300	0
200080300	VR	800	2390	0	1790	0	1670	1
200090034	VR	800	600	0	0	0	0	1
240010200	foothold-est	2830	1240	2030	640	1550	520	0
229020400	foothold-est	1030	648	230	48	0	0	1
240060200	VR	1340	915	540	315	60	195	0
260020653	none							?
251010412	VR	1590	995	790	395	310	275	0
209080100	VR	1200	600	400	0	0	0	1
211000000	foothold-est	5970	1295	5170	695	4690	575	0
240040838	VR	1589	2020	789	1420	309	1300	0
260020666	none							?
200000201	VR	800	600	0	0	0	0	1
240040803	VR	1589	2020	789	1420	309	1300	0
211000200	VR	4335	1503	3535	903	3055	783	0
220020000	VR	1420	2165	620	1565	140	1445	0
260020600	VR	1890	1025	1090	425	610	305	0
200080000	foothold-est	2280	1775	1480	1175	1000	1055	0
200090077	VR	808	1020	8	420	0	300	1
211040001	foothold-est	1920	1266	1120	666	640	546	0
221030601	foothold-est	2454	1064	1654	464	1174	344	0
240040808	VR	1589	2020	789	1420	309	1300	0
200090027	VR	800	600	0	0	0	0	1
240000001	VR	800	600	0	0	0	0	1
211040300	VR	982	2680	182	2080	0	1960	1
250010300	VR	1530	1173	730	573	250	453	0
211040401	VR	982	2580	182	1980	0	1860	1
240040848	VR	1589	2020	789	1420	309	1300	0
200020000	foothold-est	2010	1277	1210	677	730	557	0
211040700	VR	982	2580	182	1980	0	1860	1
220010700	VR	2102	600	1302	0	822	0	1
230000003	VR	800	1905	0	1305	0	1185	1
240020520	none							?
240020518	none							?
250010400	VR	1437	1053	637	453	157	333	0
211041300	foothold-est	2910	1056	2110	456	1630	336	0
211041100	foothold-est	4350	1056	3550	456	3070	336	0
229030400	VR	2698	2803	1898	2203	1418	2083	0
221023429	VR	800	2245	0	1645	0	1525	1
200090036	VR	800	600	0	0	0	0	1
230010200	foothold-est	3640	1450	2840	850	2360	730	0
260010200	VR	1613	955	813	355	333	235	0
211042000	VR	3932	696	3132	96	2652	0	1
211042100	VR	4290	645	3490	45	3010	0	1
280011003	VR	1503	1697	703	1097	223	977	0
211000101	VR	800	600	0	0	0	0	1
230020101	foothold-est	2830	1260	2030	660	1550	540	0
211042400	VR	1360	600	560	0	80	0	1
211000102	VR	800	600	0	0	0	0	1
240070209	VR	990	1095	190	495	0	375	1
260020669	none							?
229030800	VR	8707	712	7907	112	7427	0	1
240000004	VR	800	600	0	0	0	0	1
261020304	VR	1606	640	806	40	326	0	1
240040842	VR	1589	2020	789	1420	309	1300	0
240020000	foothold-est	2020	1240	1220	640	740	520	0
222010310	VR	1620	1270	820	670	340	550	0
200090001	VR	800	600	0	0	0	0	1
200090057	VR	800	600	0	0	0	0	1
200090064	VR	808	1020	8	420	0	300	1
240070609	VR	1040	1500	240	900	0	780	1
261020339	VR	1606	640	806	40	326	0	1
240050105	VR	1799	964	999	364	519	244	0
270010200	VR	2400	1606	1600	1006	1120	886	0
200090066	VR	808	1020	8	420	0	300	1
240070506	VR	1050	696	250	96	0	0	1
240070400	VR	2428	1460	1628	860	1148	740	0
260020638	none							?
221021700	VR	800	2113	0	1513	0	1393	1
240070205	VR	990	1095	190	495	0	375	1
240040923	VR	1597	2020	797	1420	317	1300	0
220010100	VR	2102	600	1302	0	822	0	1
221021500	VR	1093	3490	293	2890	0	2770	1
200081100	VR	800	2040	0	1440	0	1320	1
200090067	VR	808	1020	8	420	0	300	1
240040925	VR	1597	2020	797	1420	317	1300	0
260000301	VR	1502	660	702	60	222	0	1
200081900	VR	800	2351	0	1751	0	1631	1
260000000	VR	5760	995	4960	395	4480	275	0
200090200	VR	1800	1260	1000	660	520	540	0
240020400	foothold-est	2830	1120	2030	520	1550	400	0
251010427	VR	1590	995	790	395	310	275	0
221030200	foothold-est	4254	1004	3454	404	2974	284	0
260000207	VR	800	600	0	0	0	0	1
251010300	VR	1263	1080	463	480	0	360	1
200090300	VR	800	588	0	0	0	0	1
240080700	VR	2465	603	1665	3	1185	0	1
260020634	none							?
261020310	VR	1606	640	806	40	326	0	1
211030000	foothold-est	2910	1157	2110	557	1630	437	0
220030100	VR	3758	600	2958	0	2478	0	1
222010100	VR	2339	1280	1539	680	1059	560	0
250010301	VR	1977	1197	1177	597	697	477	0
209000010	foothold-est	1200	754	400	154	0	34	1
261030000	VR	1257	1045	457	445	0	325	1
270020110	foothold-est	1245	160	445	0	0	0	1
240020501	foothold-est	1930	1360	1130	760	650	640	0
261020325	VR	1606	640	806	40	326	0	1
260020678	none							?
240040846	VR	1589	2020	789	1420	309	1300	0
240040610	VR	807	830	7	230	0	110	1
240070602	VR	2366	1427	1566	827	1086	707	0
220050300	VR	1860	3575	1060	2975	580	2855	0
200000121	foothold-est	2190	997	1390	397	910	277	0
240040000	VR	800	2209	0	1609	0	1489	1
240040841	VR	1589	2020	789	1420	309	1300	0
230040400	foothold-est	1480	2315	680	1715	200	1595	0
261020301	VR	1606	640	806	40	326	0	1
200090050	VR	800	600	0	0	0	0	1
251010424	VR	1590	995	790	395	310	275	0
200010200	foothold-est	1920	1920	1120	1320	640	1200	0
220070100	foothold-est	2547	2312	1747	1712	1267	1592	0
250000002	VR	800	600	0	0	0	0	1
240040210	VR	800	2044	0	1444	0	1324	1
200000112	VR	1980	1630	1180	1030	700	910	0
270010100	VR	2399	1606	1599	1006	1119	886	0
220070400	foothold-est	3035	290	2235	0	1755	0	1
260020677	none							?
200060001	VR	1248	2020	448	1420	0	1300	1
200081201	VR	800	600	0	0	0	0	1
240040947	VR	1597	2020	797	1420	317	1300	0
221000100	VR	800	600	0	0	0	0	1
200082000	VR	800	2228	0	1628	0	1508	1
221000300	VR	800	600	0	0	0	0	1
221000400	VR	2560	1130	1760	530	1280	410	0
221020000	VR	800	2033	0	1433	0	1313	1
221020100	VR	800	1764	0	1164	0	1044	1
200080100	VR	800	1160	0	560	0	440	1
240010000	VR	2250	1700	1450	1100	970	980	0
240050600	VR	810	790	10	190	0	70	1
221020500	VR	1093	2640	293	2040	0	1920	1
221023426	VR	800	2245	0	1645	0	1525	1
200010131	foothold-est	2190	1199	1390	599	910	479	0
261020340	VR	1606	640	806	40	326	0	1
221020800	VR	800	1668	0	1068	0	948	1
261030001	VR	1440	4620	640	4020	160	3900	0
230010201	VR	1100	650	300	50	0	0	1
260020100	VR	2520	1235	1720	635	1240	515	0
200090025	VR	800	600	0	0	0	0	1
261020320	VR	1606	640	806	40	326	0	1
240070508	VR	1050	696	250	96	0	0	1
220000300	VR	6210	1955	5410	1355	4930	1235	0
211040200	VR	1072	2980	272	2380	0	2260	1
280011002	VR	1503	1697	703	1097	223	977	0
261020300	VR	1606	640	806	40	326	0	1
200090039	VR	800	600	0	0	0	0	1
220000305	VR	800	600	0	0	0	0	1
200090076	VR	808	1020	8	420	0	300	1
221022200	VR	800	7113	0	6513	0	6393	1
221022300	VR	800	2383	0	1783	0	1663	1
261020315	VR	1606	640	806	40	326	0	1
200030000	foothold-est	2730	1166	1930	566	1450	446	0
260000201	VR	800	602	0	2	0	0	1
240040924	VR	1597	2020	797	1420	317	1300	0
261020000	VR	1604	600	804	0	324	0	1
221022900	VR	800	2100	0	1500	0	1380	1
240020527	none							?
240040912	VR	1597	2020	797	1420	317	1300	0
200000000	foothold-est	5250	1848	4450	1248	3970	1128	0
240040814	VR	1589	2020	789	1420	309	1300	0
251010413	VR	1590	995	790	395	310	275	0
200081400	VR	800	2160	0	1560	0	1440	1
240020521	none							?
221023403	VR	800	2245	0	1645	0	1525	1
221023404	VR	800	2245	0	1645	0	1525	1
240040849	VR	1589	2020	789	1420	309	1300	0
221023406	VR	800	2245	0	1645	0	1525	1
221023407	VR	800	2245	0	1645	0	1525	1
221023408	VR	800	2245	0	1645	0	1525	1
240020511	none							?
240020525	none							?
240040806	VR	1589	2020	789	1420	309	1300	0
220010300	VR	2102	600	1302	0	822	0	1
251010000	VR	1579	1260	779	660	299	540	0
250010302	VR	1440	1120	640	520	160	400	0
221023415	VR	800	2245	0	1645	0	1525	1
280010010	VR	2314	600	1514	0	1034	0	1
280010091	VR	1507	1396	707	796	227	676	0
200081500	VR	800	2100	0	1500	0	1380	1
240070408	none							?
240070021	VR	1260	1200	460	600	0	480	1
221023418	VR	800	2245	0	1645	0	1525	1
261020312	VR	1606	640	806	40	326	0	1
260000302	VR	2191	682	1391	82	911	0	1
221023424	VR	800	2245	0	1645	0	1525	1
240040611	VR	810	1124	10	524	0	404	1
200090061	VR	808	1020	8	420	0	300	1
261000000	foothold-est	7240	1146	6440	546	5960	426	0
221030401	foothold-est	3804	1214	3004	614	2524	494	0
240020530	none							?
260020200	VR	2430	1115	1630	515	1150	395	0
221023431	VR	800	2245	0	1645	0	1525	1
222000000	VR	7110	1510	6310	910	5830	790	0
221023433	VR	800	2245	0	1645	0	1525	1
222020400	VR	800	820	0	220	0	100	1
270010111	foothold-est	1243	1442	443	842	0	722	1
280010100	VR	2586	600	1786	0	1306	0	1
221023437	VR	800	2245	0	1645	0	1525	1
260020663	none							?
260020646	none							?
240040945	VR	1597	2020	797	1420	317	1300	0
221023441	VR	800	2245	0	1645	0	1525	1
211040600	VR	982	2740	182	2140	0	2020	1
261020331	VR	1606	640	806	40	326	0	1
240080601	none							?
260010000	VR	1878	955	1078	355	598	235	0
260000206	VR	800	600	0	0	0	0	1
240080200	foothold-est	1430	2197	630	1597	150	1477	0
211040400	VR	982	2450	182	1850	0	1730	1
260020636	none							?
220060301	VR	2007	3260	1207	2660	727	2540	0
221021400	VR	1093	2640	293	2040	0	1920	1
200080101	VR	1027	1160	227	560	0	440	1
261020348	VR	1606	640	806	40	326	0	1
240050000	VR	1440	790	640	190	160	70	0
221023900	VR	800	2176	0	1576	0	1456	1
221024000	VR	800	2146	0	1546	0	1426	1
230030001	foothold-est	3240	1615	2440	1015	1960	895	0
261010100	VR	2195	600	1395	0	915	0	1
270030500	VR	2400	1606	1600	1006	1120	886	0
240040200	VR	800	2488	0	1888	0	1768	1
221021800	VR	800	2033	0	1433	0	1313	1
221030000	foothold-est	5514	1034	4714	434	4234	314	0
221030100	foothold-est	3894	1064	3094	464	2614	344	0
230030101	VR	1100	650	300	50	0	0	1
261020329	VR	1606	640	806	40	326	0	1
200090032	VR	800	600	0	0	0	0	1
