archive	set	category	path
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/105050300.img/life/62
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/105050300.img/life/63
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/105050300.img/life/64
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/105050300.img/life/65
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/106010000.img/life/32/hide
Map	removed	ARRAY: append would duplicate an existing entry	Map.wz/Map/Map1/106010000.img/life/45
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/106010102.img/foothold/0/16
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/106010102.img/foothold/1/11
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/106010102.img/foothold/2/8
Map	removed	ARRAY: append would duplicate an existing entry	Map.wz/Map/Map1/106010102.img/life/11
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/106010102.img/life/12
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/106010102.img/life/13
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/106010102.img/life/14
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/106010102.img/life/15
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map1/106010102.img/life/16
Map	removed	DENY-LIST	Map.wz/Map/Map1/109090000.img/portal/2/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000000.img/portal/10/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000000.img/portal/10/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000000.img/portal/10/horizontalImpact
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000000.img/portal/10/onlyOnce
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000000.img/portal/10/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000000.img/portal/2/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/120000105.img/foothold/1/1
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/130000101.img/foothold/2/39
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/130000101.img/foothold/2/52
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/130000101.img/foothold/2/66
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/130000101.img/foothold/2/67
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/130000101.img/foothold/2/72
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/130000101.img/foothold/2/73
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/200000200.img/portal/1/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/211000000.img/portal/11/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/12/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/21/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/26/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/29/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/32/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/32/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000000.img/portal/32/onlyOnce
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/220000300.img/portal/4/image
Map	removed	DENY-LIST	Map.wz/Map/Map2/220011001.img/foothold/1/1
Map	removed	DENY-LIST	Map.wz/Map/Map2/221000000.img/portal/11/script
Map	removed	DENY-LIST	Map.wz/Map/Map2/221000000.img/portal/3/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/222000000.img/life/22/limitedname
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/240000000.img/life/19/limitedname
Map	removed	DENY-LIST	Map.wz/Map/Map2/240000000.img/portal/16/delay
Map	removed	DENY-LIST	Map.wz/Map/Map2/240000000.img/portal/16/hideTooltip
Map	removed	DENY-LIST	Map.wz/Map/Map2/240000000.img/portal/16/script
Map	removed	DENY-LIST	Map.wz/Map/Map2/240000000.img/portal/4/image
Map	removed	DENY-LIST	Map.wz/Map/Map2/240000000.img/portal/9/script
Map	removed	ARRAY: append would duplicate an existing entry	Map.wz/Map/Map2/240070201.img/3/obj/25
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070201.img/3/obj/26
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070201.img/3/obj/27
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070201.img/3/obj/28
Map	removed	ARRAY: append would duplicate an existing entry	Map.wz/Map/Map2/240070202.img/3/obj/24
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070202.img/3/obj/25
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070202.img/3/obj/26
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070202.img/3/obj/27
Map	removed	ARRAY: append would duplicate an existing entry	Map.wz/Map/Map2/240070501.img/2/obj/28
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070501.img/2/obj/29
Map	removed	ARRAY: gap after an earlier refusal	Map.wz/Map/Map2/240070501.img/2/obj/30
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/life/17/limitedname
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/11/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/14/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/16/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/16/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/16/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/21/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/21/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/250000000.img/portal/21/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/251000000.img/life/13/limitedname
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/251000000.img/life/14/limitedname
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/260000000.img/portal/19/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/260000000.img/portal/24/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/260000000.img/portal/24/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/260000000.img/portal/24/onlyOnce
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/260000000.img/portal/24/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/15/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/18/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/18/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/18/script
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/19/image
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/28/delay
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/28/hideTooltip
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/28/onlyOnce
Map	removed	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/portal/28/script
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/101000000.img/life/2/f
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/101000000.img/life/3/mobTime
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/101000000.img/life/4/mobTime
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/1/f
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/16/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/19/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/2/f
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/21/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/3/f
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/4/f
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/102000000.img/life/5/mobTime
Map	protect	ARRAY: prepend / different origin	Map.wz/Map/Map1/102000004.img/foothold/1/0
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/103000000.img/life/17/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/103000000.img/life/2/mobTime
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/103000000.img/life/20/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/103000000.img/life/22/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/103000000.img/life/25/limitedname
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map1/103000000.img/life/3/mobTime
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/221030300.img/portal/3/script
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/221030501.img/portal/2/script
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/Map/Map2/261000000.img/life/9/limitedname
Map	protect	ALREADY EXISTS in v84 base	Map.wz/Map/Map9/970032200.img/foothold/6
Map	protect	ARRAY: writes INTO an existing slot	Map.wz/WorldMap/WorldMap.img/MapList/4/path
Npc	removed	ARRAY: writes INTO an existing slot	Npc.wz/1013000.img/stand/0/z
Npc	removed	DENY-LIST	Npc.wz/9000021.img/info/script
Npc	removed	DENY-LIST	Npc.wz/9000021.img/observation
Npc	removed	DENY-LIST	Npc.wz/9000021.img/say2
Npc	removed	DENY-LIST	Npc.wz/9000021.img/stand2
Npc	removed	DENY-LIST	Npc.wz/9901000.img/stand/delay
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28178/1/item
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28178/1/item
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28267/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28268/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28269/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28270/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28271/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28272/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28273/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28274/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28275/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28276/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28277/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28278/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28279/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28280/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/28281/0/job
Quest	removed	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/4919/0/job
Quest	removed	DENY-LIST	Quest.wz/Exclusive.img/medal
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2156/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2156/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2156/1/money
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2156/1/pop
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/21610/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/21613/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2244/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2244/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/2251/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28219/0/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28238/0/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28255/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28256/0/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28344/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28344/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/28344/1/pop
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/29510/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/29510/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3018/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3021/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3023/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3025/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3027/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3250/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3250/1/pop
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3401/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3405/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3522/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/3522/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/6180/0/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8002/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8005/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8007/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8012/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8013/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8028/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8029/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8030/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8032/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8033/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8034/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8035/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8038/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8040/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8042/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8043/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8047/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8052/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8064/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8068/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8069/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8077/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8081/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8222/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8222/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8248/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8248/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8248/1/nextQuest
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8249/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8249/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8249/1/money
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8251/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8251/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8251/1/money
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8251/1/skill
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8254/0/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8255/1/fame
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8255/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8256/1/exp
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Act.img/8256/1/fame
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/2001/1/endscript
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/2034/1/endscript
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20504/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20511/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20512/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20524/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20525/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20526/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20532/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/20534/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/2156/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21602/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21605/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21606/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21609/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21610/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21611/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21613/1/item
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21615/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21617/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21733/1/mob
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21743/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/21750/0/quest
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/2215/1/endmeso
Quest	protect	ARRAY: writes INTO an existing slot	Quest.wz/Check.img/2244/1/mob
